//------------------------------------------------------------------------------
//
// Sistema de Informações Hidrológicas
// Versão Web 3.0
// © 2001 Agência Nacional de Águas (ANA)
//
// NivelConsistencia: 1 = Bruto, 2 = Consistido
// TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
// Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado
//
// Restrições da consulta:
//   Código da Estação: 3054002
//
//------------------------------------------------------------------------------

//EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status;
03054002;1;01/07/1958;1;46;104,5;31;6;1;1;0;1552,7;1;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;28;9,5;9;6;46;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/08/1958;1;34;147;1;11;1;1;0;1552,7;1;34;17;0;0;0;0;0;0;23,5;1;0;0;0;0;0;0;0;3,5;0;19;12;0;0;0;19;10,5;4,5;3;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/09/1958;1;22;114;6;11;1;1;0;1552,7;1;0;0;0;0;18;22;13;0;0;2;0;0;1;7,5;2;20,5;0;0;0;0;0;1;0;0;21;0;0;0;0;6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/10/1958;1;56;168,7;1;6;1;1;0;1552,7;1;56;16;0;0;16,5;18,5;0;0;0;0;50,7;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/11/1958;1;65;142,5;15;8;1;1;0;1552,7;1;0;0;0;3,5;2;0;0;0;31,5;0;0;0;0;0;65;5;5;0;16,5;0;0;0;0;0;0;0;0;0;14;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/12/1958;1;29,5;90;11;8;1;1;0;1552,7;1;20;10,5;0;0;11,5;11;0;0;0;0;29,5;0;0;5,5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/01/1959;1;76;274;23;8;1;1;0;2237,6;1;0;0;0;14;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;16;76;0;0;51;0;2;11;68;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/02/1959;1;67;126,5;5;8;1;1;0;2237,6;1;0;0;0;0;67;0;0;0;0;0;6;2,5;0;5,5;0;0;0;0;0;4;11,5;3;0;0;27;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
03054002;1;01/03/1959;1;69,5;157,5;13;6;1;1;0;2237,6;1;0;0;0;0;0;8;0;0;0;0;0;0;69,5;0;0;14;31;0;0;0;0;0;0;0;0;0;12;23;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/04/1959;1;193,6;534,7;9;15;1;1;0;2237,6;1;0;0;26;3;11,5;1;2;16,5;193,6;37,5;0;0;6,1;0;134;40,5;0;0;0;1;0;34;12;0;0;0;0;0;0;16;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/05/1959;1;38;153,5;1;14;1;1;0;2237,6;1;38;26;3,5;0;0;0;0;0;4,5;15;17,5;0;0;0;1;4,5;6;9,5;0;0;0;0;0;0;0;0;1;3;0;23;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/06/1959;1;39,5;169;25;9;1;1;0;2237,6;1;0;0;0;0;20,5;0;0;0;36;0;0;0;0;0;0;0;0;0;0;25;3,5;11,5;0;0;39,5;0;2,5;25;5,5;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/07/1959;1;40;93;5;6;1;1;0;2237,6;1;10;0;0;5;40;0;0;0;0;0;4;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;32;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/08/1959;1;97;288,5;27;7;1;1;0;2237,6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;10,5;0;0;0;0;0;0;0;0;75,5;19,5;0;52;97;21;0;0;13;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/09/1959;1;41,5;91,1;22;7;1;1;0;2237,6;1;2;0;0;0;0;0;0;0;5;18,4;0;0;0;0;0;0;0;1;10;0;0;41,5;0;0;0;13,2;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/10/1959;1;67,5;248,8;20;12;1;1;0;2237,6;1;0;21,5;10;0;0;0;0;1;30,5;2;3,5;0;4,5;0;47,3;0;0;0;0;67,5;3;0;0;0;0;0;52;6;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/11/1959;1;16;29;11;3;1;1;0;2237,6;1;0;0;1;0;0;12;0;0;0;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/12/1959;1;32;72;3;7;1;1;0;2237,6;1;0;0;32;0;0;6;1,5;0;0;0;0;0;0;0;3;17,5;0;0;0;8;0;0;0;0;0;0;0;0;0;4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/01/1960;1;56;118,4;9;5;1;1;0;1447,4;1;0;0;0;0;0;34;1;1;56;26,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/02/1960;1;3;3;16;1;1;1;0;1447,4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
03054002;1;01/03/1960;1;26;91,5;4;9;1;1;0;1447,4;1;0;15;23,5;26;2;8;0;0;0;0;0;0;0;3,5;0;0;0;0;0;0;1;10;0;0;0;0;0;0;0;0;2,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/04/1960;1;12;41,3;3;6;1;1;0;1447,4;1;7;0;12;7,8;0;0;2;0;0;0;0;0;0;0;0;0;8,5;0;0;0;0;0;0;0;0;4;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/05/1960;1;33;35;28;2;1;1;0;1447,4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;33;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/06/1960;1;46,5;151,5;10;12;1;1;0;1447,4;1;0;0;0;0;0;0;0;0;0;46,5;6;1;8;30;2;0;31;0;0;3;10;6;7;1;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/07/1960;1;85;310,5;23;11;1;1;0;1447,4;1;0;21,5;0;0;5;27;52;2;0;0;0;0;0;0;0;0;19;0;0;0;35;19;85;0;0;0;0;28;0;17;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/08/1960;1;26;138,7;13;10;1;1;0;1447,4;1;0;0;0;0;0;0;0;0;15;16;0;0;26;16;0;0;0;4;0;0;0;0;24;5,5;16,5;0;0;0;0;1;14,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/09/1960;1;68;174,1;17;7;1;1;0;1447,4;1;0;0;0;0;0;0;0;4;0;0;0;14;0;0;0;0;68;15;0;0;0;60;1;12,1;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/10/1960;1;57;189,9;22;9;1;1;0;1447,4;1;0;0;0;0;0;0;0;29;41,5;0;0;20,2;0;2;0;0;0;0;0;5,5;0;57;6,5;18,2;0;0;0;0;0;0;10;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/11/1960;1;60,4;74,6;4;3;1;1;0;1447,4;1;2,2;0;0;60,4;0;0;0;0;0;0;0;0;0;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/12/1960;1;50;118,9;25;7;1;1;0;1447,4;1;0;0;0;0;5,4;0;0;0;0;0;0;8;0;1;23;0;30,5;0;0;0;0;0;0;0;50;0;1;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/01/1961;1;21,5;38;17;5;1;1;0;1488,5;1;0;0;1,5;0;0;1;0;0;0;0;0;0;0;0;0;0;21,5;13;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/02/1961;1;24,5;72,5;7;8;1;1;0;1488,5;1;14;8;0;0;0;0;24,5;0;0;0;4;0;0;0;0;0;0;1;14;0;0;0;1;0;0;6;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
03054002;1;01/03/1961;1;34;114,5;25;7;1;1;0;1488,5;1;0;0;0;14;0;0;0;0;1,5;0;27;0;4,5;0;0;0;29,5;0;0;0;4;0;0;0;34;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/04/1961;1;24;67,8;11;7;1;1;0;1488,5;1;0;0;0;13;12;0;0;0;9,8;0;24;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;4;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/05/1961;1;19;36;17;4;1;1;0;1488,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;19;10;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/06/1961;1;64;128,5;10;9;1;1;0;1488,5;1;5;0;0;21,5;1;0;0;0;9;64;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1,5;4;12,5;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/07/1961;1;30;61,6;2;6;1;1;0;1488,5;1;2,5;30;0;0;0;0;0;0;0;0;0;0;9,6;0;0;5,5;9;0;0;0;5;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/08/1961;1;32;82,2;29;7;1;1;0;1488,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0,2;0;0;4;0;29,5;0;2;0;32;11,5;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/09/1961;1;136;375,5;3;15;1;1;0;1488,5;1;0;52;136;31,5;0;0;0;0,5;1,5;0,5;0;0;0;0;20;23;2;3;0;0;0;0;0;23;0;50;2;26,5;4;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/10/1961;1;65,5;282;21;10;1;1;0;1488,5;1;0;0;0;0;0;0;4;0;0;25;14;0;0;46;0;0;41;1;0;9;65,5;0;0;0;23,5;0;0;0;0;0;53;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/11/1961;1;36,9;74,9;5;6;1;1;0;1488,5;1;0;7;5;0;36,9;0;0;0;0;14,5;0;0;0;0;0;0;0;0;0;10,5;0;0;1;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/12/1961;1;58;155;29;10;1;1;0;1488,5;1;17,5;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0,5;2,5;0;0;36;4,5;12;18;0;0;0;0;2;58;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/01/1962;1;32;63;2;6;1;1;0;;0;0;32;0;0;0;4;0,5;0;0;0;0;0;0;6,5;0;0;0;0;0;0;0;0;10;0;0;0;0;0;10;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/02/1962;1;52;170,4;17;7;1;1;0;;0;0;0;36;34,5;0;0;0;0;0;0;0;0;0;0;1,5;0;52;25;0;0;3;18,4;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
03054002;1;01/03/1962;1;20;91,2;26;8;1;1;0;;0;6,5;0;0;0;0;0;0;0;0;16,5;0;0;0;0;0;5,5;4,6;0;0;0;0;0;0;0;0;20;13,1;19;6;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/04/1962;1;22;61,4;7;4;1;1;0;;0;0;16,4;0;0;0;0;22;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/05/1962;1;16;21;17;5;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0,5;0;0;0;0;0;16;0;0;1;3;0,5;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/06/1962;1;16;28,5;21;3;1;1;0;;0;0;5;7,5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/07/1962;1;24;89,9;2;9;1;1;0;;0;14,5;24;0;11;3,5;9;0;0;0;0;0;0;0;0;5,5;0;0;0;0;0;0;1;0;0;0;0;0;0;12;9,4;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/08/1962;1;40;89;9;6;1;1;0;;0;0;0;0;0;0;0;0;0;40;7;0;2;0;0;29,5;1;0;0;0;0;0;9,5;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/09/1962;1;77,5;270;16;8;1;1;0;;0;0;0;0;0;38,5;14;33,5;14;0;0;0;0;0;0;0;77,5;32,5;57;0;0;0;0;0;0;0;0;3;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/10/1962;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
03054002;1;01/11/1962;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
03054002;1;01/12/1962;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
03054002;1;01/09/1969;1;;;;;0;0;0;;0;;;;;;;;;;;;;;;;;;;0;0;0,3;0;0;7,8;0;0;0;0;16,2;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/10/1969;1;35,4;67,6;27;2;1;1;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32,2;0;0;0;0;35,4;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/11/1969;1;88;143,1;6;4;1;1;0;;0;0;3,2;0;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;41,4;0;0;0;0;0;0;10,5;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/12/1969;1;25,8;42,8;12;3;1;1;0;;0;0;0;0;0;9;0;0;0;0;0;0;25,8;0;0;0;0;0;0;0;0;0;0;8;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/01/1970;1;47,2;87,8;30;4;1;1;0;1265,5;1;0;0;0;0;0;30,4;0;0;5;0;0;0;0;5,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;47,2;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/02/1970;1;70,1;172,1;3;3;1;1;0;1265,5;1;0;0;70,1;0;0;0;0;40,6;0;0;0;0;0;0;0;0;0;61,4;0;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
03054002;1;01/03/1970;1;71;135,7;17;4;1;1;0;1265,5;1;0;0;0;0;0;0;0;0;0;0;0;22,4;0;0;0;0;71;0;0;0;0;16,2;0;0;26,1;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/04/1970;1;25,1;34,1;27;2;1;1;0;1265,5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;0;0;0;0;0;0;0;0;0;0;0;25,1;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/05/1970;1;29;71,3;16;3;1;1;0;1265,5;1;0;0;17,6;0;0;0;0;0;0;0;0;0;0;0;0;29;0;0;0;24,7;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/06/1970;1;57;221,8;21;6;1;1;0;1265,5;1;0;0;0;0;45;0;0;0;0;16,8;0;0;16,6;0;0;0;0;56,4;0;0;57;0;0;0;0;0;0;30;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/07/1970;1;21,8;61,8;29;3;1;1;0;1265,5;1;0;0;0;0;0;0;19;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21;0;21,8;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/08/1970;1;85;104;5;3;1;1;0;1265,5;1;0;0;0;0;85;0;0;0;0;0;0;0;0;8,6;0;0;0;0;0;10,4;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/09/1970;1;25,2;34,6;19;2;1;1;0;1265,5;1;0;0;0;0;0;0;0;0;0;0;0;0;9,4;0;0;0;0;0;25,2;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/10/1970;1;122,3;185,4;17;3;1;1;0;1265,5;1;20,1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122,3;0;0;0;0;0;0;0;0;0;0;0;0;0;43;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/11/1970;1;12,4;12,4;12;1;1;1;0;1265,5;1;0;0;0;0;0;0;0;0;0;0;0;12,4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/12/1970;1;56,6;144,5;28;6;1;1;0;1265,5;1;0;0;0;0;8,2;0;0;19,1;0;0;0;0;12,4;0;26,2;0;22;0;0;0;0;0;0;0;0;0;0;56,6;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/01/1971;1;57,2;224,7;10;7;1;1;0;1130,8;1;0;0;0;26,5;0;0;46;0;0;57,2;0;0;0;0;0;0;0;0;0;33,2;0;0;0;21,6;0;0;21,2;0;19;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/02/1971;1;64,2;142,4;2;3;1;1;0;1130,8;1;0;64,2;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;0;28,2;0;0;0;0;0;0;0;0;0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
03054002;1;01/03/1971;1;26,2;26,2;16;1;1;1;0;1130,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;26,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/04/1971;1;9,2;9,2;15;1;1;1;0;1130,8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/05/1971;1;45,3;80,6;1;3;1;1;0;1130,8;1;45,3;0;0;0;0;0;0;0;0;0;0;0;0;0;30,3;0;0;0;0;0;0;0;0;5;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/06/1971;1;57;113,3;26;6;1;1;0;1130,8;1;0;0;0;0;0;4,2;0;24;0;0;0;0;0;0;0;0;0;0;0;0;17,4;0;0;4,5;0;57;0;0;0;6,2;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/07/1971;1;27,3;99,2;25;5;1;1;0;1130,8;1;0;0;5,8;0;0;0;0;0;0;0;0;0;24;0;0;0;0;0;0;0;0;0;16,8;0;27,3;0;0;0;25,3;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/08/1971;1;49,3;96;12;3;1;1;0;1130,8;1;0;0;0;0;0;11,4;0;0;0;0;0;49,3;0;0;0;0;0;0;0;0;0;35,3;0;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
03054002;1;01/09/1971;1;26,4;77,2;16;6;1;1;0;1130,8;1;0;0;0;0;0;0;0;0;0;0;17,3;0;0;0;12;26,4;0;0;0;6,1;0;0;0;0;0;0;7;8,4;0;0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
03054002;1;01/10/1971;1;41,2;70,8;3;2;1;1;0;1130,8;1;0;0;41,2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29,6;0;0;0;0;0;0;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
